,,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
24-11-2020,7880,4.5,5.84,5.84,5.84,5.84,37.98,1.69,5.84,1.69,1.69,1.69,5.84,5.84,5.84,,,,,,,,
24-11-2020,7881,6.48,6.5,6.5,6.5,40.07,41.9,4.44,40.07,3.03,3.03,3.03,6.5,6.5,6.5,,,,,,,,
24-11-2020,7882,8.07,7.43,7.43,7.43,50.99,59.35,4.43,50.99,3.68,3.68,3.68,7.43,7.43,7.43,,,,,,,,
24-11-2020,7883,7.02,7.34,7.34,7.34,30.04,30.04,4.04,30.04,3.7,3.7,3.7,7.34,7.34,7.34,,,,,,,,
24-11-2020,7884,6.68,7.33,7.33,7.33,24.63,24.63,7.33,24.63,3.68,3.68,3.68,7.33,7.33,7.33,,,,,,,,
24-11-2020,7885,6.43,7.26,7.26,7.26,14.98,27.49,3.5,14.98,3.5,3.5,3.5,7.26,7.26,7.26,,,,,,,,
24-11-2020,7886,7.21,7.46,7.46,7.46,40.54,40.54,3.54,40.54,3.54,3.54,3.54,7.46,7.46,7.46,,,,,,,,
24-11-2020,7887,7.54,7.47,7.47,7.47,40.49,66.62,4.08,40.49,3.52,3.52,3.52,7.47,7.47,7.47,,,,,,,,
24-11-2020,7888,7.39,7.19,7.19,7.19,43.92,61.21,6.15,43.92,3.38,3.38,3.38,7.19,7.19,7.19,,,,,,,,
24-11-2020,7889,7.89,8.02,8.02,8.02,45.86,68.52,8.02,45.86,3.37,3.37,3.37,8.02,8.02,8.02,,,,,,,,
24-11-2020,7890,8.25,8.23,8.23,8.23,47.7,68.96,8.23,47.7,3.54,3.54,3.54,8.23,8.23,8.23,,,,,,,,
24-11-2020,7891,8.11,8.1,8.1,15.79,57.29,68.36,15.79,57.29,3.41,3.41,3.41,8.1,8.1,8.1,,,,,,,,
24-11-2020,7892,7.39,8.02,8.02,8.02,51.92,64.5,8.02,51.92,3.11,3.11,3.11,8.02,8.02,8.02,,,,,,,,
24-11-2020,7893,6.36,6.94,6.94,6.94,47.05,41.61,6.94,47.05,2.75,2.75,2.75,6.94,6.94,6.94,,,,,,,,
24-11-2020,7894,5.49,6.45,6.45,6.45,20.03,14.98,6.45,20.03,2.36,2.36,2.36,6.45,6.45,6.45,,,,,,,,
24-11-2020,7895,4.99,5.97,5.97,5.97,38.19,34.44,5.97,38.19,2.02,2.02,2.02,5.97,5.97,5.97,,,,,,,,
24-11-2020,7896,3.82,4.99,4.99,4.99,7.01,19,4.99,7.01,1.73,1.73,1.73,4.99,4.99,4.99,,,,,,,,
24-11-2020,7897,3.17,4.41,4.41,4.41,4.41,14.38,4.41,4.41,1.59,1.59,1.59,4.41,4.41,4.41,,,,,,,,
25-11-2020,7898,3.17,4.27,4.27,4.27,4.27,16.47,4.27,4.27,1.61,1.61,1.61,4.27,4.27,4.27,,,,,,,,
25-11-2020,7899,2.87,4.13,4.13,4.13,4.13,11.11,4.13,4.13,1.58,1.58,1.58,4.13,4.13,4.13,,,,,,,,
25-11-2020,7900,2.72,4.06,4.06,4.06,4.06,7.68,4.06,4.06,1.56,1.56,1.56,4.06,4.06,4.06,,,,,,,,
25-11-2020,7901,2.61,3.98,3.98,3.98,3.98,4.66,3.98,3.98,1.56,1.56,1.56,3.98,3.98,3.98,,,,,,,,
25-11-2020,7902,2.78,4.06,4.06,4.06,4.06,8.73,4.06,4.06,1.57,1.57,1.57,4.06,4.06,4.06,,,,,,,,
25-11-2020,7903,3.55,4.55,4.55,4.55,4.55,41.83,4.55,4.55,1.58,1.58,1.58,4.55,4.55,4.55,,,,,,,,
25-11-2020,7904,4.58,5.3,5.3,5.3,33.69,57.22,5.3,33.69,1.66,1.66,1.66,5.3,5.3,5.3,,,,,,,,
25-11-2020,7905,5.81,6.31,6.31,6.31,62.83,62.83,6.31,62.83,1.93,1.93,1.93,6.31,6.31,6.31,,,,,,,,
25-11-2020,7906,6.23,6.44,6.44,6.44,60.03,56.85,6.44,60.03,2.37,2.37,2.37,6.44,6.44,6.44,,,,,,,,
25-11-2020,7907,5.61,6.4,6.4,6.4,54.33,17.4,6.4,54.33,2.35,2.35,2.35,6.4,6.4,6.4,,,,,,,,
25-11-2020,7908,5.27,5.98,5.98,5.98,50.11,15.94,5.98,50.11,2.37,2.37,2.37,5.98,5.98,5.98,,,,,,,,
25-11-2020,7909,5.43,6.16,6.16,6.16,49.77,16.55,6.16,49.77,2.35,2.35,2.35,6.16,6.16,6.16,,,,,,,,
25-11-2020,7910,5.25,5.93,5.93,5.93,48.99,17.65,5.93,48.99,2.4,2.4,2.4,5.93,5.93,5.93,,,,,,,,
25-11-2020,7911,5.81,6.25,6.25,6.25,51.72,22.23,6.25,51.72,2.51,2.51,2.51,6.25,6.25,6.25,,,,,,,,
25-11-2020,7912,6.05,6.33,6.33,6.33,53.28,29.96,10.01,53.28,2.37,2.37,2.37,6.33,6.33,6.33,,,,,,,,
25-11-2020,7913,6.17,6.35,6.35,6.36,54.21,28.29,10.09,54.21,2.54,2.54,2.54,6.35,6.35,6.35,,,,,,,,
25-11-2020,7914,6.37,6.27,6.27,14.89,55.91,19.23,14.89,55.91,2.81,2.81,2.81,6.27,6.27,6.27,,,,,,,,
25-11-2020,7915,6.5,6.3,6.3,14.43,63.06,14.43,41.38,80.02,2.83,2.83,2.83,6.3,6.3,6.3,,,,,,,,
25-11-2020,7916,6.8,6.03,6.03,17.38,57.6,17.38,57.6,57.6,2.71,2.71,2.71,6.03,6.03,6.03,,,,,,,,
25-11-2020,7917,6.06,6.24,6.24,10.1,41.36,11.58,41.36,41.36,2.51,2.51,2.51,6.24,6.24,6.24,,,,,,,,
25-11-2020,7918,5.1,5.64,5.64,5.64,41.31,5.64,41.31,41.31,2.68,2.68,2.68,5.64,5.64,5.64,,,,,,,,
25-11-2020,7919,4.95,5.64,5.64,5.64,41.32,5.64,41.32,41.32,2.42,2.42,2.42,5.64,5.64,5.64,,,,,,,,
25-11-2020,7920,4.33,4.98,4.98,4.98,15.32,4.98,15.32,15.32,2.35,2.35,2.35,4.98,4.98,4.98,,,,,,,,
25-11-2020,7921,3.66,4.43,4.43,4.43,8.04,4.43,8.04,8.04,1.86,1.86,1.86,4.43,4.43,4.43,,,,,,,,
26-11-2020,7922,3.56,4.29,4.29,4.29,4.29,4.29,4.29,4.29,2.59,2.59,2.59,4.29,4.29,4.29,,,,,,,,
26-11-2020,7923,3.42,4.33,4.33,4.33,4.33,4.33,4.33,4.33,2.28,2.28,2.28,4.33,4.33,4.33,,,,,,,,
26-11-2020,7924,3.42,4.35,4.35,4.35,4.35,4.35,4.35,4.35,2.27,2.27,2.27,4.35,4.35,4.35,,,,,,,,
26-11-2020,7925,3.58,4.56,4.56,4.56,4.56,4.56,4.56,4.56,2.32,2.32,2.32,4.56,4.56,4.56,,,,,,,,
26-11-2020,7926,3.99,5.09,5.09,5.09,9.88,5.09,9.88,9.88,2.49,2.49,2.49,5.09,5.09,5.09,,,,,,,,
26-11-2020,7927,4.78,5.66,5.66,5.66,30.04,10.01,30.04,30.04,2.91,2.91,2.91,5.66,5.66,5.66,,,,,,,,
26-11-2020,7928,6.23,6.18,6.18,10,45.84,33.35,45.84,45.84,3.33,3.33,3.33,6.18,6.18,6.18,,,,,,,,
26-11-2020,7929,9.6,6.45,6.45,59.93,59.93,59.93,59.93,59.93,4.29,4.29,4.29,6.45,6.45,6.45,,,,,,,,
26-11-2020,7930,11.28,7.55,7.55,65.69,65.69,65.69,65.69,65.69,4.85,4.85,4.85,7.55,7.55,7.55,,,,,,,,
26-11-2020,7931,11.12,8.01,8.01,41.88,64.26,41.88,64.26,64.26,4.49,4.49,4.49,8.01,8.01,8.01,,,,,,,,
26-11-2020,7932,10.88,8.24,8.24,58.51,58.51,58.51,58.51,58.51,4.4,4.4,4.4,8.24,8.24,8.24,,,,,,,,
26-11-2020,7933,10.59,8.34,8.34,59.11,59.11,59.11,59.11,59.11,4.09,4.09,4.09,8.34,8.34,8.34,,,,,,,,
26-11-2020,7934,10.86,8.34,8.34,55.79,55.79,55.79,55.79,55.79,4.27,4.27,4.27,8.34,8.34,8.34,,,,,,,,
26-11-2020,7935,10.61,8.31,8.31,57,58.4,57,57,58.4,4.22,4.22,4.22,8.31,8.31,8.31,,,,,,,,
26-11-2020,7936,10.1,8.03,8.03,61.68,63.19,61.68,61.68,63.19,4.05,4.05,4.05,8.03,8.03,8.03,,,,,,,,
26-11-2020,7937,10.85,7.86,7.86,67.54,69.2,67.54,67.54,69.2,4.17,4.17,4.17,7.86,7.86,7.86,,,,,,,,
26-11-2020,7938,13.25,8.19,8.19,74.45,74.45,74.45,72.66,74.45,5.12,5.12,5.12,8.19,8.19,8.19,,,,,,,,
26-11-2020,7939,18.57,7.99,7.99,107.48,107.48,107.48,110.13,110.13,5.68,5.68,5.68,7.99,7.99,7.99,,,,,,,,
26-11-2020,7940,13.36,7.07,7.07,77.89,77.89,77.89,79.81,79.81,5.57,5.57,5.57,7.07,7.07,7.07,,,,,,,,
26-11-2020,7941,12,6.8,6.8,67.93,69.99,67.93,69.99,69.99,5.42,5.42,5.42,6.8,6.8,6.8,,,,,,,,
26-11-2020,7942,10.34,6.43,6.43,46.67,59.64,46.67,59.64,59.64,5.21,5.21,5.21,6.43,6.43,6.43,,,,,,,,
26-11-2020,7943,9.54,6.81,6.81,38.77,51.37,38.77,52.23,52.23,4.93,4.93,4.93,6.81,6.81,6.81,,,,,,,,
26-11-2020,7944,8.63,6.89,6.89,28.99,49.73,28.99,49.73,49.73,4.17,4.17,4.17,6.89,6.89,6.89,,,,,,,,
26-11-2020,7945,6.08,6.97,6.97,6.97,16.02,6.97,45.17,45.17,3.49,3.49,3.49,6.97,6.97,6.97,,,,,,,,
27-11-2020,7946,8.33,15.52,15.52,15.52,44.87,15.52,45.97,44.87,5.66,5.66,5.66,7.58,7.58,7.58,,,,,,,,
27-11-2020,7947,7.39,14.16,14.16,14.16,43.71,14.16,44.78,43.71,5.5,5.5,5.5,7.41,7.41,7.41,,,,,,,,
27-11-2020,7948,7.28,14.39,14.39,14.39,41.72,14.39,42.75,41.72,5.45,5.45,5.45,7.16,7.16,7.16,,,,,,,,
27-11-2020,7949,7.33,15.95,15.95,15.95,39.4,15.95,40.37,39.4,5.47,5.47,5.47,7.02,7.02,7.02,,,,,,,,
27-11-2020,7950,8.43,17.75,17.75,17.75,40.48,17.75,41.47,40.48,5.61,5.61,5.61,6.93,6.93,6.93,,,,,,,,
27-11-2020,7951,9.23,10.3,10.3,43.55,43.79,43.79,45.45,43.79,5.9,5.9,5.9,7.11,7.11,7.11,,,,,,,,
27-11-2020,7952,10.71,10.29,10.29,55.46,55.46,55.46,53.56,55.46,6.33,6.33,6.33,7.66,7.66,7.66,,,,,,,,
27-11-2020,7953,24.74,11.12,11.12,78.62,78.62,78.62,76.73,78.62,9.01,9.01,9.01,9.01,9.01,9.01,,,,,,,,
27-11-2020,7954,42.61,20.2,20.2,93.79,93.79,93.79,91.54,93.79,16.27,16.27,16.27,9.3,9.3,9.3,,,,,,,,
27-11-2020,7955,41.67,20.31,20.31,80.34,80.34,80.34,80.34,80.34,13.21,13.21,13.21,9.33,9.33,9.33,,,,,,,,
27-11-2020,7956,42.12,11.31,11.31,77.91,77.91,77.91,77.91,77.91,9.41,9.41,9.41,9.41,9.41,9.41,,,,,,,,
27-11-2020,7957,40.01,12.17,12.17,74.87,74.87,74.87,74.87,74.87,8.47,8.47,8.47,9.27,9.27,9.27,,,,,,,,
27-11-2020,7958,34.75,11.15,11.15,72.21,72.21,72.21,70.48,72.21,7.52,7.52,7.52,9.26,9.26,9.26,,,,,,,,
27-11-2020,7959,28.86,11.17,11.17,73.21,73.21,73.21,67.01,73.21,7.38,7.38,7.38,9.24,9.24,9.24,,,,,,,,
27-11-2020,7960,29.77,11.02,11.02,72.64,72.64,72.64,68.34,72.64,7.72,7.72,7.72,9.21,9.21,9.21,,,,,,,,
27-11-2020,7961,27.02,11.11,11.11,78.69,78.69,78.69,78.69,78.69,6.78,6.78,6.78,9.38,9.38,9.38,,,,,,,,
27-11-2020,7962,40.51,10.93,10.93,86.11,86.11,86.11,84.04,86.11,6.91,6.91,6.91,9.43,9.43,9.43,,,,,,,,
27-11-2020,7963,45.96,10.98,10.98,108.96,108.96,108.96,106.35,108.96,6.88,6.88,6.88,9.44,9.44,9.44,,,,,,,,
27-11-2020,7964,28.01,10.8,10.8,80.01,80.01,80.01,79.66,80.01,6.84,6.84,6.84,9.42,9.42,9.42,,,,,,,,
27-11-2020,7965,29.97,10.9,10.9,72.66,72.66,72.66,73.01,72.66,6.7,6.7,6.7,9.36,9.36,9.36,,,,,,,,
27-11-2020,7966,16.22,10.7,10.7,52.01,59.02,52.01,59.02,59.02,6.52,6.52,6.52,9.14,9.14,9.14,,,,,,,,
27-11-2020,7967,10.66,10.51,10.51,52.91,52.91,52.91,52.91,52.91,6.33,6.33,6.33,9.17,9.17,9.17,,,,,,,,
27-11-2020,7968,9.95,10.76,10.76,51.74,51.74,51.74,51.74,51.74,6.1,6.1,6.1,9.06,9.06,9.06,,,,,,,,
27-11-2020,7969,9.29,11.11,11.11,43.39,45.35,43.39,46.46,46.46,5.68,5.68,5.68,8.73,8.73,8.73,,,,,,,,
28-11-2020,7970,11.83,47.75,47.75,47.75,47.75,47.75,48.93,48.93,11.01,11.01,11.01,9.71,9.71,9.71,,,,,,,,
28-11-2020,7971,11.34,36.76,36.76,36.76,44.81,36.76,45.91,44.81,10.48,10.48,10.48,9.66,9.66,9.66,,,,,,,,
28-11-2020,7972,11.08,35.39,35.39,35.39,35.39,35.39,45.01,35.39,10.18,10.18,10.18,9.62,9.62,9.62,,,,,,,,
28-11-2020,7973,10.96,33.23,33.23,33.23,33.23,33.23,42,33.23,10.03,10.03,10.03,9.6,9.6,9.6,,,,,,,,
28-11-2020,7974,11.02,29.92,29.92,29.92,40.14,29.92,41.12,40.14,9.91,9.91,9.91,9.59,9.59,9.59,,,,,,,,
28-11-2020,7975,11.07,36.08,36.08,36.08,41.46,36.08,42.48,41.46,9.6,9.6,9.6,9.6,9.6,9.6,,,,,,,,
28-11-2020,7976,11.23,36.66,36.66,36.66,41.97,36.66,41.97,41.97,10.18,10.18,10.18,9.67,9.67,9.67,,,,,,,,
28-11-2020,7977,11.69,42.99,42.99,42.99,45.04,42.99,45.04,45.04,10.67,10.67,10.67,9.75,9.75,9.75,,,,,,,,
28-11-2020,7978,11.94,36.07,36.07,36.07,45.69,36.07,45.69,45.69,11.03,11.03,11.03,9.85,9.85,9.85,,,,,,,,
28-11-2020,7979,14.9,49.26,49.26,49.26,50.47,49.26,49.26,50.47,11.23,11.23,11.23,10.16,10.16,10.09,,,,,,,,
28-11-2020,7980,15.39,24.7,24.7,50.34,51.58,50.34,50.34,51.58,11.26,11.26,11.26,10.58,10.58,10.2,,,,,,,,
28-11-2020,7981,14.87,17.43,17.43,49.01,50.22,49.01,49.01,50.22,11.24,11.24,11.24,10.55,10.55,9.95,,,,,,,,
28-11-2020,7982,14.37,32.99,32.99,49.08,50.29,49.08,49.08,50.29,11.18,11.18,11.18,10.36,10.36,9.92,,,,,,,,
28-11-2020,7983,13.63,17.12,17.12,48.34,49.53,48.34,48.34,49.53,11.15,11.15,11.15,10.1,10.1,9.91,,,,,,,,
28-11-2020,7984,13.08,12.68,12.68,47.86,49.04,47.86,47.86,49.04,11.18,11.18,11.18,9.98,9.98,9.9,,,,,,,,
28-11-2020,7985,13.48,12.14,12.14,47.86,49.04,47.86,47.86,49.04,11.33,11.33,11.33,10.13,10.13,9.9,,,,,,,,
28-11-2020,7986,14.88,12.19,12.19,52.18,52.18,52.18,50.23,52.18,11.67,11.67,11.67,10.32,10.32,9.89,,,,,,,,
28-11-2020,7987,15.25,10.96,10.96,59.68,59.68,59.68,54.17,59.68,11.81,11.81,11.81,10.44,10.44,9.89,,,,,,,,
28-11-2020,7988,14.91,10.84,10.84,56.14,57.52,56.14,56.14,57.52,11.75,11.75,11.75,10.13,10.13,9.86,,,,,,,,
28-11-2020,7989,12.94,10.69,10.69,53.83,55.15,53.83,53.83,55.15,11.53,11.53,11.53,9.89,9.89,9.81,,,,,,,,
28-11-2020,7990,11.6,10.39,10.39,29.97,48.83,29.97,47.66,48.83,11.29,11.29,11.29,9.76,9.76,9.76,,,,,,,,
28-11-2020,7991,11.5,10.92,10.92,41.99,42.99,41.99,41.99,42.99,11.16,11.16,11.16,9.7,9.7,9.7,,,,,,,,
28-11-2020,7992,11.34,12.24,12.24,40.63,40.63,40.63,41.62,40.63,10.88,10.88,10.88,9.64,9.64,9.64,,,,,,,,
28-11-2020,7993,10.98,22.58,22.58,38.69,38.69,38.69,39.65,39.65,10.43,10.43,10.43,9.57,9.57,9.57,,,,,,,,
29-11-2020,7994,12.15,17.16,17.16,17.16,34.61,17.16,38.9,34.61,12.42,12.42,12.42,10.36,10.36,9.92,,,,,,,,
29-11-2020,7995,12.04,17.27,17.27,17.27,36.7,17.27,37.6,36.7,12.3,12.3,12.3,10.31,10.31,9.89,,,,,,,,
29-11-2020,7996,12.08,28.95,28.95,28.95,28.95,28.95,37.03,28.95,12.24,12.24,12.24,10.31,10.31,9.87,,,,,,,,
29-11-2020,7997,12.09,28.42,28.42,28.42,28.42,28.42,35.97,28.42,12.22,12.22,12.22,10.35,10.35,9.87,,,,,,,,
29-11-2020,7998,12.02,17.08,17.08,17.08,35.14,17.08,36,35.14,12.22,12.22,12.22,10.35,10.35,9.89,,,,,,,,
29-11-2020,7999,12.12,28.29,28.29,28.29,37.02,28.29,38.04,37.02,12.2,12.2,12.2,10.51,10.51,9.9,,,,,,,,
29-11-2020,8000,12.27,18.54,18.54,18.54,37.45,18.54,38.37,37.45,12.3,12.3,12.3,10.95,10.95,9.87,,,,,,,,
29-11-2020,8001,12.59,23.42,23.42,23.42,40.6,23.42,40.6,40.6,12.34,12.34,12.34,11,11,9.92,,,,,,,,
29-11-2020,8002,12.94,26.73,26.73,26.73,42.98,26.73,43.01,42.98,12.53,12.53,12.53,11.53,11.53,10.03,,,,,,,,
29-11-2020,8003,14.37,23.78,23.78,23.78,45.68,23.78,45.23,45.68,12.9,12.9,12.9,11.79,11.79,10.13,,,,,,,,
29-11-2020,8004,16.04,20.95,20.95,25.74,46.23,25.74,45.12,46.23,13.61,13.61,13.61,12.14,12.14,10.19,,,,,,,,
29-11-2020,8005,16.59,20.41,20.41,37.71,47.45,37.71,46.31,47.45,13.88,13.88,13.88,12.15,12.15,10.23,,,,,,,,
29-11-2020,8006,16.16,17.77,17.77,38.51,47.41,38.51,46.27,47.41,13.83,13.83,13.83,11.4,11.4,10.24,,,,,,,,
29-11-2020,8007,15.81,15.64,15.64,39.43,45.81,39.43,44.71,45.81,13.07,13.07,13.07,11.25,11.25,10.26,,,,,,,,
29-11-2020,8008,16.22,14.65,14.65,43.76,44.85,43.76,43.77,44.85,13.28,13.28,13.28,11.28,11.28,10.28,,,,,,,,
29-11-2020,8009,16.51,15.96,15.96,44.53,51.87,44.53,44.96,51.87,13.88,13.88,13.88,11.46,11.46,10.27,,,,,,,,
29-11-2020,8010,17.19,20.4,20.4,49.1,62.42,49.1,49.1,62.42,14.9,14.9,14.9,11.6,11.6,10.27,,,,,,,,
29-11-2020,8011,17.94,20.17,20.17,55.16,61.19,55.16,55.16,61.19,15.24,15.24,15.24,11.81,11.81,10.26,,,,,,,,
29-11-2020,8012,17.38,14.97,14.97,58.26,61.59,58.26,58.26,61.59,15.07,15.07,15.07,11.66,11.66,10.23,,,,,,,,
29-11-2020,8013,16.73,17.5,17.5,43.4,60.42,43.4,58.97,60.42,14.58,14.58,14.58,11.51,11.51,10.19,,,,,,,,
29-11-2020,8014,15.03,15.97,15.97,21.23,57.66,21.23,55.98,57.66,13.57,13.57,13.57,11.26,11.26,10.15,,,,,,,,
29-11-2020,8015,15.09,19.19,19.19,38.76,53.55,38.76,52.26,53.55,12.84,12.84,12.84,10.88,10.88,10.12,,,,,,,,
29-11-2020,8016,13.42,18.75,18.75,39.95,51.09,39.95,49.91,51.09,12.53,12.53,12.53,10.4,10.4,10.07,,,,,,,,
29-11-2020,8017,12.35,19.76,19.76,19.76,45.17,19.76,45.17,45.17,12.3,12.3,12.3,9.98,9.98,9.98,,,,,,,,
30-11-2020,8018,12.76,19.92,19.92,19.92,45.48,19.92,46.6,45.48,13.05,13.05,13.05,9.7,9.7,9.7,,,,,,,,
30-11-2020,8019,11.94,24.73,24.73,24.73,43.04,24.73,43.04,43.04,11.96,11.96,11.96,9.63,9.63,9.63,,,,,,,,
30-11-2020,8020,11.73,21.94,21.94,21.94,42.07,21.94,42.07,42.07,11.43,11.43,11.43,9.59,9.59,9.59,,,,,,,,
30-11-2020,8021,11.66,22.93,22.93,22.93,38.82,22.93,38.82,38.82,11.25,11.25,11.25,9.58,9.58,9.58,,,,,,,,
30-11-2020,8022,12.12,27.38,27.38,27.38,38.15,27.38,39.09,38.15,11.47,11.47,11.47,9.62,9.62,9.62,,,,,,,,
30-11-2020,8023,13.18,25.5,25.5,44.27,44.27,44.27,43.21,44.27,13.02,13.02,13.02,9.64,9.64,9.64,,,,,,,,
30-11-2020,8024,14.07,11.48,11.48,70.5,70.5,70.5,57.25,70.5,13.14,13.14,13.14,9.86,9.86,9.86,,,,,,,,
30-11-2020,8025,21.45,12.56,12.56,200.06,200.06,200.06,70.42,200.06,14.19,14.19,14.19,10.63,10.63,10.31,,,,,,,,
30-11-2020,8026,43.53,13.45,13.45,254.44,254.44,254.44,77.18,254.44,15.12,15.12,15.12,11.38,11.38,10.45,,,,,,,,
30-11-2020,8027,20.84,12.09,12.09,81.99,81.99,81.99,67.07,81.99,14.84,14.84,14.84,11.79,11.79,10.46,,,,,,,,
30-11-2020,8028,18.84,11.86,11.86,72.34,72.34,72.34,62,72.34,14.37,14.37,14.37,11.86,11.86,10.45,,,,,,,,
30-11-2020,8029,17.74,11.89,11.89,72.44,72.44,72.44,54.74,72.44,14.43,14.43,14.43,11.7,11.7,10.42,,,,,,,,
30-11-2020,8030,17.27,12.62,12.62,74.5,74.5,74.5,26.4,74.5,14.18,14.18,14.18,11.64,11.64,10.44,,,,,,,,
30-11-2020,8031,17.1,13.15,13.15,79.02,79.02,79.02,14.1,79.02,14.1,14.1,14.1,11.63,11.63,10.47,,,,,,,,
30-11-2020,8032,16.74,13.87,13.87,99.96,99.96,99.96,13.52,99.96,13.52,13.52,13.52,11.63,11.63,10.5,,,,,,,,
30-11-2020,8033,17.57,15.66,15.66,186.68,186.68,186.68,13.95,186.68,13.95,13.95,13.95,11.63,11.63,10.94,,,,,,,,
30-11-2020,8034,19.8,18.38,18.38,196.64,196.64,196.64,17.42,196.64,15.2,15.2,15.2,11.31,11.31,10.91,,,,,,,,
30-11-2020,8035,21.01,17.44,17.44,124.93,124.93,124.93,62.62,124.93,15.22,15.22,15.22,10.97,10.97,10.68,,,,,,,,
30-11-2020,8036,18.34,20.48,20.48,71.78,71.78,71.78,61.17,71.78,14.56,14.56,14.56,10.82,10.82,10.52,,,,,,,,
30-11-2020,8037,16.72,22.21,22.21,54.02,54.02,54.02,52.72,54.02,13.65,13.65,13.65,10.54,10.54,10.35,,,,,,,,
30-11-2020,8038,14.42,24.57,24.57,42.85,42.85,42.85,42.85,42.85,13.34,13.34,13.34,10.3,10.3,10.3,,,,,,,,
30-11-2020,8039,13.45,24.46,24.46,40.1,40.1,40.1,40.1,40.1,13.17,13.17,13.17,10.21,10.21,10.21,,,,,,,,
30-11-2020,8040,13.09,34.6,34.6,34.6,37.68,34.6,37.68,37.68,13.08,13.08,13.08,10.12,10.12,10.12,,,,,,,,
30-11-2020,8041,11.53,15.05,15.05,15.05,20.99,15.05,20.99,20.99,11.81,11.81,11.81,9.95,9.95,9.95,,,,,,,,
1/12/2020,8042,11.85,13.18,13.18,13.18,23.19,13.18,23.19,23.19,13.18,13.18,13.18,10.15,10.15,10.15,,,,,,,,
1/12/2020,8043,11.44,12.42,12.42,12.42,25.02,12.42,25.02,25.02,12.42,12.42,12.42,10.03,10.03,10.03,,,,,,,,
1/12/2020,8044,11.46,12.41,12.41,12.41,25.02,12.41,25.02,25.02,12.41,12.41,12.41,9.96,9.96,9.96,,,,,,,,
1/12/2020,8045,11.5,12.54,12.54,12.54,33.26,12.54,33.26,33.26,12.54,12.54,12.54,9.95,9.95,9.95,,,,,,,,
1/12/2020,8046,11.63,12.91,12.91,12.91,35.34,12.91,35.34,35.34,12.91,12.91,12.91,10.05,10.05,10.05,,,,,,,,
1/12/2020,8047,13.69,30.75,30.75,38.43,38.43,38.43,38.43,38.43,13.67,13.67,13.67,10.26,10.26,10.26,,,,,,,,
1/12/2020,8048,14.47,12.97,12.97,56.03,56.03,56.03,43.97,56.03,13.92,13.92,13.92,10.99,10.99,10.45,,,,,,,,
1/12/2020,8049,18.21,11.36,11.36,73.25,73.25,73.25,54.91,73.25,15.63,15.63,15.63,11.36,11.36,11.02,,,,,,,,
1/12/2020,8050,32.11,11.49,11.49,75.57,75.57,75.57,57.64,75.57,16.37,16.37,16.37,11.49,11.49,11.21,,,,,,,,
1/12/2020,8051,32.01,11.1,11.1,119.94,119.94,119.94,61.28,119.94,16.27,16.27,16.27,11.1,11.1,11.1,,,,,,,,
1/12/2020,8052,27.17,11.17,11.17,70.25,70.25,70.25,64.21,70.25,16.3,16.3,16.3,11.17,11.17,11.17,,,,,,,,
1/12/2020,8053,28.53,11.25,11.25,71.58,71.58,71.58,63.75,71.58,16.24,16.24,16.24,11.25,11.25,11.25,,,,,,,,
1/12/2020,8054,23.31,11.22,11.22,86.45,86.45,86.45,60.96,86.45,16.16,16.16,16.16,11.22,11.22,11.22,,,,,,,,
1/12/2020,8055,28.74,11.44,11.44,82.81,82.81,82.81,63.07,82.81,16.09,16.09,16.09,11.44,11.44,11.44,,,,,,,,
1/12/2020,8056,25.09,11.41,11.41,75.59,75.59,75.59,61.47,75.59,16.18,16.18,16.18,11.41,11.41,11.41,,,,,,,,
1/12/2020,8057,22.94,11.66,11.66,119.93,119.93,119.93,60.88,119.93,15.7,15.7,15.7,11.66,11.66,11.66,,,,,,,,
1/12/2020,8058,39.25,12.08,12.08,147.97,147.97,147.97,62.06,147.97,16.14,16.14,16.14,12.08,12.08,12.08,,,,,,,,
1/12/2020,8059,43.73,13.5,13.5,149.94,149.94,149.94,77.98,149.94,16.18,16.18,16.18,13.5,13.5,11.95,,,,,,,,
1/12/2020,8060,34.08,11.75,11.75,77.8,77.8,77.8,75.25,77.8,16.04,16.04,16.04,11.75,11.75,11.75,,,,,,,,
1/12/2020,8061,31.4,11.86,11.86,71.38,71.38,71.38,66.32,71.38,15.7,15.7,15.7,11.86,11.86,11.8,,,,,,,,
1/12/2020,8062,23.08,12.95,12.95,60.66,60.66,60.66,57.66,60.66,15.07,15.07,15.07,12.95,12.95,11.68,,,,,,,,
1/12/2020,8063,18.22,18.46,18.46,55.47,55.47,55.47,53.34,55.47,14.53,14.53,14.53,11.36,11.36,11.36,,,,,,,,
1/12/2020,8064,16.09,31.16,31.16,50.16,50.16,50.16,50.16,50.16,14.22,14.22,14.22,11.05,11.05,11.05,,,,,,,,
1/12/2020,8065,14.45,37.64,37.64,37.64,47.13,37.64,47.13,47.13,14.01,14.01,14.01,10.67,10.67,10.67,,,,,,,,
2/12/2020,8066,16.02,16.03,16.03,16.03,47.8,16.03,47.8,47.8,16.03,16.03,16.03,10.73,10.73,10.59,,,,,,,,
2/12/2020,8067,14.41,13.13,13.13,14.64,46.27,14.64,46.27,46.27,14.64,14.64,14.64,10.58,10.58,10.41,,,,,,,,
